time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),dia_de_la_semana,semana_del_mes,semana_del_anio,anio,mes,dia,trimestre,es_fin_de_semana,es_festivo_mexico,dia_partido,es_dia_laborable,estacion,count,weathercode_1,weathercode_2,weathercode_3,weathercode_51,weathercode_53,weathercode_55,weathercode_61,weathercode_63,weathercode_65,weathercode_71
2022-01-23,10.2,5.5,7.7,8.2,3.4,5.7,2.6,2.6,0.0,17,12.3,27.0,11,10.12,1.27,6,5,5,2022,1,23,1,1,0,1,0,4,60,0,0,0,1,0,0,0,0,0,0
2017-08-20,34.4,23.5,28.5,35.1,26.3,30.0,0.0,0.0,0.0,0,17.9,42.8,106,25.9,6.84,6,35,35,2017,8,20,3,1,0,1,0,2,46,0,0,0,0,0,0,0,0,0,0
2020-10-13,29.6,19.5,25.2,31.2,20.7,26.8,0.0,0.0,0.0,0,11.5,31.0,105,20.27,4.52,1,42,42,2020,10,13,4,0,0,0,1,3,60,1,0,0,0,0,0,0,0,0,0
2019-07-28,32.9,22.5,26.9,36.2,25.1,29.4,0.0,0.0,0.0,0,15.9,40.0,111,24.78,5.83,6,31,31,2019,7,28,3,1,0,0,0,2,48,1,0,0,0,0,0,0,0,0,0
2020-01-19,17.4,10.9,14.0,18.2,9.1,12.5,3.1,3.1,0.0,7,10.1,23.8,43,7.9,1.68,6,4,4,2020,1,19,1,1,0,1,0,4,40,0,0,0,0,1,0,0,0,0,0
2021-09-14,32.4,23.3,27.4,36.1,26.5,30.9,0.1,0.1,0.0,1,7.6,25.6,82,21.26,4.68,1,38,38,2021,9,14,3,0,0,0,1,3,83,0,0,0,1,0,0,0,0,0,0
2021-09-10,33.3,19.8,27.7,34.6,20.0,28.1,0.0,0.0,0.0,0,10.2,31.3,101,25.08,6.11,4,37,37,2021,9,10,3,0,0,0,1,3,86,1,0,0,0,0,0,0,0,0,0
2017-03-27,31.3,17.9,25.1,33.2,16.2,25.5,0.0,0.0,0.0,0,13.0,29.5,97,25.32,5.86,0,14,14,2017,3,27,1,0,0,0,1,1,92,0,0,0,0,0,0,0,0,0,0
2018-08-03,33.3,20.9,27.6,34.5,23.1,28.8,0.0,0.0,0.0,0,12.4,34.9,100,29.19,6.91,4,31,31,2018,8,3,3,0,0,0,1,2,115,0,0,0,0,0,0,0,0,0,0
2018-03-19,31.9,15.2,24.9,29.2,12.4,22.2,0.0,0.0,0.0,0,20.2,46.8,316,25.34,6.76,0,12,12,2018,3,19,1,0,1,0,0,1,45,0,0,0,0,0,0,0,0,0,0
2019-08-23,34.6,24.8,29.1,38.4,28.4,32.1,0.2,0.2,0.0,1,11.5,30.2,69,21.45,5.13,4,34,34,2019,8,23,3,0,0,0,1,2,95,0,0,0,1,0,0,0,0,0,0
2018-10-17,17.6,10.7,14.0,16.7,8.8,12.7,0.0,0.0,0.0,0,10.9,28.8,350,15.8,2.55,2,42,42,2018,10,17,4,0,0,0,1,3,91,0,0,1,0,0,0,0,0,0,0
2022-09-20,29.4,21.5,25.1,31.4,25.1,27.9,0.5,0.5,0.0,4,16.0,40.0,345,20.04,4.36,1,39,39,2022,9,20,3,0,0,0,1,3,75,0,0,0,1,0,0,0,0,0,0
2017-03-05,24.4,12.1,18.3,25.4,12.0,18.7,0.0,0.0,0.0,0,13.0,28.4,113,20.56,3.86,6,11,11,2017,3,5,1,1,0,1,0,1,39,0,1,0,0,0,0,0,0,0,0
2018-11-25,28.4,13.8,19.5,27.2,10.9,18.5,0.0,0.0,0.0,0,15.1,33.5,341,12.46,3.23,6,48,48,2018,11,25,4,1,0,1,0,3,54,0,1,0,0,0,0,0,0,0,0
2017-02-19,29.0,14.3,22.0,28.1,12.6,21.3,0.2,0.2,0.0,2,12.8,31.3,125,16.56,3.76,6,9,9,2017,2,19,1,1,0,1,0,4,42,0,0,0,1,0,0,0,0,0,0
2017-12-23,17.8,11.9,14.2,18.2,9.9,12.4,0.1,0.1,0.0,1,10.8,32.8,62,13.54,2.33,5,52,52,2017,12,23,4,1,0,0,0,4,49,0,0,0,1,0,0,0,0,0,0
2017-08-26,34.5,24.3,29.5,37.4,27.4,31.9,0.0,0.0,0.0,0,11.2,34.9,322,22.07,5.29,5,35,35,2017,8,26,3,1,0,0,0,2,72,0,1,0,0,0,0,0,0,0,0
2018-03-04,26.5,15.5,20.9,29.2,16.0,22.5,0.2,0.2,0.0,1,10.3,26.6,104,18.69,3.61,6,10,10,2018,3,4,1,1,0,1,0,1,63,0,0,0,1,0,0,0,0,0,0
2021-04-03,21.8,12.6,16.5,20.5,12.0,15.9,0.5,0.5,0.0,4,18.7,44.6,99,18.08,3.09,5,14,14,2021,4,3,2,1,0,0,0,1,79,0,0,0,1,0,0,0,0,0,0
2021-08-18,35.3,24.9,29.8,38.1,28.6,32.8,0.1,0.1,0.0,1,10.7,35.3,98,22.68,5.57,2,34,34,2021,8,18,3,0,0,1,1,2,76,0,0,0,1,0,0,0,0,0,0
2017-11-15,27.5,15.1,21.4,30.3,15.8,23.4,0.0,0.0,0.0,0,7.5,15.8,128,17.23,3.25,2,47,47,2017,11,15,4,0,0,0,1,3,88,1,0,0,0,0,0,0,0,0,0
2018-09-30,25.6,20.0,22.1,28.0,22.9,24.9,0.5,0.5,0.0,4,12.7,27.4,96,12.12,2.42,6,40,40,2018,9,30,3,1,0,1,0,3,55,0,0,0,1,0,0,0,0,0,0
2021-08-15,32.8,23.7,28.0,35.9,27.3,30.8,0.1,0.1,0.0,1,11.5,30.6,105,23.23,5.58,6,34,34,2021,8,15,3,1,0,1,0,2,51,0,0,0,1,0,0,0,0,0,0
2020-08-02,29.5,20.8,25.3,35.3,23.3,29.1,0.7,0.7,0.0,3,8.0,24.1,216,24.09,4.9,6,32,32,2020,8,2,3,1,0,1,0,2,30,0,0,0,0,1,0,0,0,0,0
2019-11-03,21.8,12.3,16.8,21.1,10.9,16.1,0.0,0.0,0.0,0,13.2,33.5,96,17.79,3.13,6,45,45,2019,11,3,4,1,0,1,0,3,47,1,0,0,0,0,0,0,0,0,0
2021-11-14,25.6,14.6,19.6,27.2,15.0,20.5,0.0,0.0,0.0,0,8.4,18.7,122,17.4,3.22,6,47,47,2021,11,14,4,1,0,0,0,3,51,1,0,0,0,0,0,0,0,0,0
2017-12-29,14.7,8.0,11.1,14.4,6.4,10.1,0.0,0.0,0.0,0,8.0,22.7,83,11.79,1.63,4,53,53,2017,12,29,4,0,0,0,1,4,53,0,1,0,0,0,0,0,0,0,0
2018-02-15,26.6,14.5,20.6,29.5,15.0,22.0,0.0,0.0,0.0,0,8.9,21.6,125,19.16,3.66,3,7,7,2018,2,15,1,0,0,1,1,4,88,0,1,0,0,0,0,0,0,0,0
2021-09-26,27.8,19.4,23.3,29.6,21.3,25.2,0.0,0.0,0.0,0,12.9,34.6,102,17.68,3.69,6,40,40,2021,9,26,3,1,0,1,0,3,31,0,0,1,0,0,0,0,0,0,0
2020-01-26,26.6,12.4,19.3,25.0,11.7,18.5,0.0,0.0,0.0,0,12.1,29.5,262,16.42,3.52,6,5,5,2020,1,26,1,1,0,1,0,4,58,1,0,0,0,0,0,0,0,0,0
2020-01-27,25.5,13.5,19.9,25.9,12.2,19.4,0.0,0.0,0.0,0,10.4,23.4,143,18.0,3.62,0,5,5,2020,1,27,1,0,0,0,1,4,99,0,0,0,0,0,0,0,0,0,0
2022-03-30,33.1,19.0,26.1,29.0,16.0,23.2,0.0,0.0,0.0,0,21.7,53.3,136,27.16,7.51,2,14,14,2022,3,30,1,0,0,0,1,1,92,0,0,0,0,0,0,0,0,0,0
2020-07-15,35.1,23.2,29.0,37.1,24.6,30.5,0.0,0.0,0.0,0,15.4,43.9,110,26.94,7.07,2,29,29,2020,7,15,3,0,0,0,1,2,76,1,0,0,0,0,0,0,0,0,0
2018-05-18,31.9,21.3,26.6,34.7,21.9,28.2,0.1,0.1,0.0,1,16.2,38.9,120,25.94,6.21,4,20,20,2018,5,18,2,0,0,0,1,1,119,0,0,0,1,0,0,0,0,0,0
2021-07-04,32.8,24.0,28.1,36.2,28.0,31.7,0.0,0.0,0.0,0,10.5,30.2,96,24.79,5.62,6,28,28,2021,7,4,3,1,0,0,0,2,56,0,1,0,0,0,0,0,0,0,0
2019-03-16,13.9,7.9,10.4,10.8,5.8,7.8,0.0,0.0,0.0,0,11.2,28.1,86,15.36,2.51,5,11,11,2019,3,16,1,1,0,0,0,1,60,0,0,1,0,0,0,0,0,0,0
2018-01-10,23.9,11.6,17.4,24.2,9.7,16.7,0.0,0.0,0.0,0,10.6,24.5,136,16.81,3.15,2,2,2,2018,1,10,1,0,0,0,1,4,86,1,0,0,0,0,0,0,0,0,0
2021-01-22,24.8,16.5,19.8,26.1,16.4,20.4,0.0,0.0,0.0,0,10.0,23.0,98,17.09,3.19,4,4,4,2021,1,22,1,0,0,0,1,4,73,0,0,0,0,0,0,0,0,0,0
2022-01-30,17.8,7.7,12.5,17.0,5.2,10.8,0.0,0.0,0.0,0,10.7,27.4,3,18.39,2.88,6,6,6,2022,1,30,1,1,0,0,0,4,42,1,0,0,0,0,0,0,0,0,0
2020-02-29,22.8,10.2,16.2,21.7,8.5,14.6,0.0,0.0,0.0,0,14.9,36.4,102,21.82,4.13,5,9,9,2020,2,29,1,1,0,0,0,4,83,1,0,0,0,0,0,0,0,0,0
2019-12-15,31.3,11.9,21.2,30.7,9.7,20.3,0.0,0.0,0.0,0,8.8,16.6,217,16.15,3.43,6,51,51,2019,12,15,4,1,0,0,0,4,80,0,0,0,0,0,0,0,0,0,0
2021-07-10,26.2,22.7,24.2,30.9,26.6,28.6,9.0,9.0,0.0,18,8.5,22.3,107,10.12,2.15,5,28,28,2021,7,10,3,1,0,0,0,2,58,0,0,0,0,0,0,1,0,0,0
2022-10-30,23.9,15.0,19.1,23.8,14.2,18.6,0.0,0.0,0.0,0,12.6,29.9,359,19.76,3.78,6,45,45,2022,10,30,4,1,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0
2021-08-14,33.0,23.7,28.0,34.9,26.4,30.2,0.4,0.4,0.0,1,14.3,35.6,100,23.48,5.77,5,33,33,2021,8,14,3,1,0,0,0,2,68,0,0,0,1,0,0,0,0,0,0
2019-04-17,31.8,18.5,24.9,34.8,19.7,26.7,0.0,0.0,0.0,0,12.9,32.4,124,25.89,5.68,2,16,16,2019,4,17,2,0,0,0,1,1,72,0,1,0,0,0,0,0,0,0,0
2022-07-12,36.6,26.2,31.0,38.8,28.3,32.7,0.2,0.2,0.0,2,14.0,40.3,343,26.19,6.82,1,29,29,2022,7,12,3,0,0,0,1,2,83,0,0,0,1,0,0,0,0,0,0
2017-06-25,30.0,22.1,25.2,32.2,26.2,28.0,1.8,1.8,0.0,11,15.9,37.1,92,20.1,4.52,6,27,27,2017,6,25,2,1,0,0,0,2,52,0,0,0,1,0,0,0,0,0,0
2022-10-23,27.5,18.0,22.4,29.4,19.0,24.4,0.7,0.7,0.0,3,12.5,29.2,337,12.43,2.65,6,44,44,2022,10,23,4,1,0,0,0,3,45,0,0,0,1,0,0,0,0,0,0
2018-05-19,31.3,20.2,25.7,34.4,21.6,27.8,0.0,0.0,0.0,0,15.5,36.0,109,25.39,5.67,5,20,20,2018,5,19,2,1,0,0,0,1,81,1,0,0,0,0,0,0,0,0,0
2019-11-10,22.6,12.4,17.3,23.8,12.1,17.8,0.0,0.0,0.0,0,11.8,27.7,101,17.4,2.89,6,46,46,2019,11,10,4,1,0,1,0,3,46,0,1,0,0,0,0,0,0,0,0
2019-01-05,21.5,10.5,16.0,20.7,8.3,14.8,0.0,0.0,0.0,0,11.8,28.8,109,16.62,2.92,5,1,1,2019,1,5,1,1,0,0,0,4,59,1,0,0,0,0,0,0,0,0,0
2022-01-26,13.0,8.8,10.9,11.7,7.5,9.8,2.7,2.7,0.0,12,12.6,29.2,1,6.55,0.97,2,5,5,2022,1,26,1,0,0,0,1,4,67,0,0,0,1,0,0,0,0,0,0
2017-07-18,31.5,22.6,26.7,33.4,26.3,29.5,0.7,0.7,0.0,2,15.0,41.8,102,23.14,5.37,1,30,30,2017,7,18,3,0,0,0,1,2,71,0,0,0,1,0,0,0,0,0,0
2021-06-28,29.8,20.9,24.5,31.8,23.8,27.0,4.4,4.4,0.0,8,18.8,43.6,102,19.76,4.34,0,27,27,2021,6,28,2,0,0,0,1,2,66,0,0,0,0,0,0,1,0,0,0
2021-11-23,20.8,13.8,16.6,19.3,12.4,15.3,0.0,0.0,0.0,0,14.2,33.1,101,16.41,2.96,1,48,48,2021,11,23,4,0,0,0,1,3,82,1,0,0,0,0,0,0,0,0,0
2020-08-29,34.0,24.2,28.9,37.7,27.2,31.9,0.0,0.0,0.0,0,14.0,32.8,101,25.52,6.06,5,35,35,2020,8,29,3,1,0,0,0,2,61,1,0,0,0,0,0,0,0,0,0
2021-10-27,33.1,19.8,25.9,30.9,18.6,24.7,0.0,0.0,0.0,0,22.8,54.0,284,20.46,5.96,2,44,44,2021,10,27,4,0,0,0,1,3,99,0,0,0,0,0,0,0,0,0,0
2022-06-24,35.0,22.4,28.4,34.4,23.7,28.5,0.0,0.0,0.0,0,19.4,45.0,339,29.87,7.98,4,26,26,2022,6,24,2,0,0,0,1,2,101,0,0,0,0,0,0,0,0,0,0
2018-07-28,34.4,24.1,28.9,36.9,26.7,31.1,0.0,0.0,0.0,0,12.8,32.8,99,26.73,6.47,5,30,30,2018,7,28,3,1,0,0,0,2,90,0,0,0,0,0,0,0,0,0,0
2021-08-11,34.8,22.4,28.0,36.3,24.8,29.5,0.0,0.0,0.0,0,20.3,43.9,115,27.4,7.05,2,33,33,2021,8,11,3,0,0,0,1,2,79,1,0,0,0,0,0,0,0,0,0
2021-03-30,29.1,15.3,21.9,31.8,14.9,23.4,0.0,0.0,0.0,0,11.7,28.4,99,25.7,5.06,1,14,14,2021,3,30,1,0,0,0,1,1,63,0,0,1,0,0,0,0,0,0,0
2018-01-17,3.6,-1.2,0.6,-0.7,-5.1,-3.4,0.2,0.2,0.07,1,11.6,24.8,63,10.96,1.33,2,3,3,2018,1,17,1,0,0,0,1,4,81,0,0,0,0,0,0,0,0,0,1
2017-11-18,31.7,14.6,22.5,32.2,13.6,22.4,0.0,0.0,0.0,0,16.4,38.5,343,17.3,4.08,5,47,47,2017,11,18,4,1,0,0,0,3,92,0,1,0,0,0,0,0,0,0,0
2017-01-09,20.5,8.0,13.9,19.1,5.8,12.2,0.0,0.0,0.0,0,8.7,23.0,126,16.82,2.9,0,3,3,2017,1,9,1,0,0,0,1,4,77,0,0,0,0,0,0,0,0,0,0
2019-03-12,26.6,18.5,21.9,26.8,20.1,22.6,1.4,1.4,0.0,6,22.4,49.7,113,16.59,3.56,1,11,11,2019,3,12,1,0,0,0,1,1,88,0,0,0,1,0,0,0,0,0,0
2017-03-26,32.6,19.1,25.6,34.4,18.9,25.9,0.0,0.0,0.0,0,11.8,30.2,124,25.09,5.8,6,14,14,2017,3,26,1,1,0,0,0,1,57,0,0,0,0,0,0,0,0,0,0
2022-06-07,38.4,24.7,31.2,38.7,26.2,32.0,0.0,0.0,0.0,0,16.8,40.7,331,29.3,7.98,1,24,24,2022,6,7,2,0,0,0,1,2,99,0,0,0,0,0,0,0,0,0,0
2019-09-29,30.1,21.6,25.9,31.3,24.5,28.0,0.0,0.0,0.0,0,21.9,54.0,114,19.93,4.68,6,40,40,2019,9,29,3,1,0,1,0,3,56,0,1,0,0,0,0,0,0,0,0
2022-06-05,36.9,22.3,29.8,38.5,24.2,31.1,0.0,0.0,0.0,0,14.6,29.2,328,28.68,7.24,6,24,24,2022,6,5,2,1,0,0,0,2,66,0,0,0,0,0,0,0,0,0,0
2018-01-13,13.5,6.0,9.7,10.4,2.6,6.2,0.0,0.0,0.0,0,15.1,34.6,92,17.28,2.84,5,2,2,2018,1,13,1,1,0,0,0,4,114,0,0,0,0,0,0,0,0,0,0
2019-04-03,23.7,14.1,19.1,26.4,14.3,20.2,2.3,2.3,0.0,9,10.5,27.0,104,21.42,3.87,2,14,14,2019,4,3,2,0,0,0,1,1,100,0,0,0,1,0,0,0,0,0,0
2020-12-14,15.1,7.9,10.9,11.1,4.3,7.3,0.0,0.0,0.0,0,14.5,33.8,58,14.58,2.9,0,51,51,2020,12,14,4,0,0,0,1,4,80,1,0,0,0,0,0,0,0,0,0
2018-04-20,26.0,17.3,20.7,26.1,18.0,21.0,2.7,2.7,0.0,11,21.7,50.4,109,16.7,3.36,4,16,16,2018,4,20,2,0,0,0,1,1,85,0,0,0,1,0,0,0,0,0,0
2018-04-04,21.6,14.0,17.7,21.7,12.8,17.0,7.7,7.7,0.0,6,15.0,37.1,45,8.94,2.01,2,14,14,2018,4,4,2,0,0,0,1,1,110,0,0,0,0,0,0,0,1,0,0
2022-09-10,29.3,22.0,25.4,33.3,24.8,28.6,0.0,0.0,0.0,0,11.7,30.2,343,24.0,4.88,5,37,37,2022,9,10,3,1,0,0,0,3,68,1,0,0,0,0,0,0,0,0,0
2022-02-03,17.4,4.4,9.2,16.9,0.8,6.8,1.6,1.6,0.0,12,12.7,33.1,89,4.4,0.84,3,6,6,2022,2,3,1,0,0,0,1,4,71,0,0,0,1,0,0,0,0,0,0
2020-11-03,22.8,12.7,17.1,21.7,12.0,16.0,0.0,0.0,0.0,0,15.6,37.8,97,19.38,3.67,1,45,45,2020,11,3,4,0,0,0,1,3,58,1,0,0,0,0,0,0,0,0,0
2021-12-05,25.4,16.6,21.0,26.7,17.6,22.5,0.0,0.0,0.0,0,10.7,25.9,106,13.79,2.59,6,50,50,2021,12,5,4,1,0,0,0,4,53,0,1,0,0,0,0,0,0,0,0
2020-03-19,31.8,20.1,25.2,34.9,21.6,27.3,1.5,1.5,0.0,4,12.7,29.9,152,23.76,5.05,3,12,12,2020,3,19,1,0,0,0,1,1,55,0,0,0,0,1,0,0,0,0,0
2020-12-05,13.8,6.2,9.8,10.7,3.6,7.0,0.0,0.0,0.0,0,8.1,22.0,13,11.27,1.92,5,49,49,2020,12,5,4,1,0,0,0,4,50,1,0,0,0,0,0,0,0,0,0
2019-09-02,31.1,21.8,26.8,33.2,24.6,29.1,0.0,0.0,0.0,0,10.9,29.5,74,22.5,5.09,0,36,36,2019,9,2,3,0,0,0,1,3,104,0,1,0,0,0,0,0,0,0,0
2018-03-21,25.8,14.5,19.4,25.1,13.9,18.4,0.0,0.0,0.0,0,19.6,46.4,106,23.91,4.95,2,12,12,2018,3,21,1,0,0,0,1,1,101,0,1,0,0,0,0,0,0,0,0
2018-04-06,30.6,17.6,23.8,33.8,18.7,25.9,0.0,0.0,0.0,0,9.6,26.3,142,26.09,5.35,4,14,14,2018,4,6,2,0,0,0,1,1,100,1,0,0,0,0,0,0,0,0,0
2017-12-17,18.0,10.2,13.9,17.6,8.9,13.3,0.0,0.0,0.0,0,9.1,20.2,105,8.65,1.48,6,52,52,2017,12,17,4,1,0,0,0,4,40,1,0,0,0,0,0,0,0,0,0
2018-06-29,31.5,22.8,26.8,35.6,25.6,30.3,0.0,0.0,0.0,0,11.3,27.0,119,26.36,5.7,4,26,26,2018,6,29,2,0,0,0,1,2,109,1,0,0,0,0,0,0,0,0,0
2017-03-12,20.4,14.7,17.7,22.5,15.7,18.8,15.4,15.4,0.0,17,12.0,27.4,39,8.26,1.47,6,12,12,2017,3,12,1,1,0,0,0,1,48,0,0,0,0,0,0,1,0,0,0
2019-02-24,19.5,12.6,16.4,16.9,8.8,13.2,0.0,0.0,0.0,0,21.4,50.4,98,20.23,4.42,6,9,9,2019,2,24,1,1,0,1,0,4,66,0,1,0,0,0,0,0,0,0,0
2021-09-12,29.7,21.8,25.0,32.1,24.7,27.4,1.8,1.8,0.0,4,13.5,33.5,83,20.78,4.51,6,38,38,2021,9,12,3,1,0,1,0,3,61,0,0,0,0,0,1,0,0,0,0
2018-03-10,30.3,16.4,23.1,32.8,16.1,24.3,0.0,0.0,0.0,0,13.0,29.9,131,22.67,4.76,5,10,10,2018,3,10,1,1,0,0,0,1,97,1,0,0,0,0,0,0,0,0,0
2017-02-05,24.1,14.2,18.7,25.3,14.3,19.5,0.8,0.8,0.0,5,8.8,23.8,102,15.58,2.86,6,7,7,2017,2,5,1,1,0,1,0,4,41,0,0,0,1,0,0,0,0,0,0
2019-02-23,25.5,13.5,19.3,24.8,11.8,18.5,0.0,0.0,0.0,0,11.3,27.4,58,13.37,3.04,5,8,8,2019,2,23,1,1,0,0,0,4,80,0,1,0,0,0,0,0,0,0,0
2022-04-17,34.2,22.3,27.9,38.7,25.1,30.8,0.0,0.0,0.0,0,12.0,27.0,33,25.5,5.77,6,17,17,2022,4,17,2,1,0,1,0,1,39,1,0,0,0,0,0,0,0,0,0
2019-10-10,33.1,20.6,26.4,35.4,22.6,28.4,0.0,0.0,0.0,0,10.6,24.1,122,21.1,4.94,3,41,41,2019,10,10,4,0,0,0,1,3,94,0,0,0,0,0,0,0,0,0,0
2021-06-22,29.0,23.7,26.6,34.9,28.2,31.1,2.8,2.8,0.0,8,11.0,25.2,62,17.14,3.71,1,26,26,2021,6,22,2,0,0,0,1,2,45,0,0,0,0,1,0,0,0,0,0
2018-05-01,28.7,19.6,23.9,33.5,21.3,26.7,0.8,0.8,0.0,3,13.0,33.1,118,26.62,5.32,1,18,18,2018,5,1,2,0,1,0,0,1,49,0,0,0,0,1,0,0,0,0,0
2022-02-13,14.6,6.5,10.0,13.0,4.0,7.5,0.0,0.0,0.0,0,10.6,24.8,360,18.58,2.86,6,8,8,2022,2,13,1,1,0,0,0,4,40,1,0,0,0,0,0,0,0,0,0
2020-03-18,29.1,19.1,23.7,31.9,20.1,25.6,2.2,2.2,0.0,5,13.6,33.8,119,21.7,4.58,2,12,12,2020,3,18,1,0,0,0,1,1,62,0,0,0,0,1,0,0,0,0,0
2019-11-24,21.9,14.3,17.8,22.1,14.5,18.2,0.0,0.0,0.0,0,10.1,25.6,104,16.22,2.8,6,48,48,2019,11,24,4,1,0,1,0,3,53,1,0,0,0,0,0,0,0,0,0
2022-11-27,26.5,9.5,18.2,26.4,6.8,17.1,0.0,0.0,0.0,0,7.7,17.3,255,17.23,3.31,6,49,49,2022,11,27,4,1,0,0,0,3,47,0,0,0,0,0,0,0,0,0,0
2022-10-12,29.2,19.7,24.5,33.7,21.3,27.4,0.0,0.0,0.0,0,7.6,17.3,70,21.0,4.24,2,42,42,2022,10,12,4,0,0,0,1,3,99,0,0,0,0,0,0,0,0,0,0
2018-08-23,34.5,23.3,28.8,35.6,25.5,29.9,0.0,0.0,0.0,0,13.5,36.4,106,26.38,6.67,3,34,34,2018,8,23,3,0,0,1,1,2,102,0,0,0,0,0,0,0,0,0,0
2020-03-03,28.4,19.5,23.5,30.4,20.5,25.0,0.0,0.0,0.0,0,12.6,31.3,102,18.45,3.94,1,10,10,2020,3,3,1,0,0,0,1,1,89,0,0,1,0,0,0,0,0,0,0
2018-10-22,18.0,14.9,16.0,18.2,15.0,16.3,5.3,5.3,0.0,9,8.2,20.2,48,7.1,1.37,0,43,43,2018,10,22,4,0,0,0,1,3,92,0,0,0,0,0,0,1,0,0,0
2021-11-28,21.8,14.3,17.8,20.6,13.4,17.1,0.0,0.0,0.0,0,11.2,26.6,328,12.88,2.52,6,49,49,2021,11,28,4,1,0,0,0,3,51,0,1,0,0,0,0,0,0,0,0
2018-09-22,25.3,22.4,23.8,28.8,25.9,27.5,3.1,3.1,0.0,11,10.5,25.9,356,8.91,1.85,5,38,38,2018,9,22,3,1,0,0,0,3,89,0,0,0,0,1,0,0,0,0,0
2018-07-03,32.9,23.1,27.6,37.0,25.5,30.1,0.0,0.0,0.0,0,10.9,33.8,100,28.25,6.37,1,27,27,2018,7,3,3,0,0,0,1,2,91,0,1,0,0,0,0,0,0,0,0
2017-09-07,25.9,20.4,22.5,28.2,23.5,25.1,8.4,8.4,0.0,9,9.0,27.7,94,16.39,3.2,3,37,37,2017,9,7,3,0,0,0,1,3,71,0,0,0,0,0,0,0,1,0,0
2017-05-02,30.9,17.6,24.0,31.3,16.7,24.0,0.0,0.0,0.0,0,18.3,45.4,108,27.89,6.4,1,19,19,2017,5,2,2,0,0,0,1,1,84,0,0,0,0,0,0,0,0,0,0
2021-10-20,26.9,19.0,22.6,30.4,20.9,25.2,0.0,0.0,0.0,0,10.5,25.6,98,17.76,3.43,2,43,43,2021,10,20,4,0,0,0,1,3,74,1,0,0,0,0,0,0,0,0,0
2021-03-20,22.5,10.9,16.5,20.7,9.0,14.4,0.0,0.0,0.0,0,17.1,42.5,98,24.68,4.77,5,12,12,2021,3,20,1,1,0,0,0,1,80,0,0,0,0,0,0,0,0,0,0
2018-06-09,31.8,21.2,26.8,33.7,23.5,28.6,0.1,0.1,0.0,1,17.4,38.2,116,24.32,5.96,5,23,23,2018,6,9,2,1,0,0,0,2,97,0,0,0,1,0,0,0,0,0,0
2018-04-12,30.1,16.7,23.5,32.7,17.7,25.4,0.0,0.0,0.0,0,14.2,33.8,135,25.51,5.34,3,15,15,2018,4,12,2,0,0,0,1,1,99,1,0,0,0,0,0,0,0,0,0
2017-07-29,36.3,24.8,30.7,38.7,27.1,32.1,0.0,0.0,0.0,0,11.4,33.5,93,25.5,6.6,5,31,31,2017,7,29,3,1,0,0,0,2,77,1,0,0,0,0,0,0,0,0,0
2020-04-11,27.3,18.8,23.3,32.3,20.3,26.3,5.3,5.3,0.0,5,13.3,32.4,133,21.14,4.16,5,15,15,2020,4,11,2,1,0,0,0,1,24,0,0,0,0,0,0,0,1,0,0
2019-09-18,30.5,22.9,26.5,36.8,26.1,30.8,0.0,0.0,0.0,0,7.2,20.2,119,22.06,4.58,2,38,38,2019,9,18,3,0,0,0,1,3,106,1,0,0,0,0,0,0,0,0,0
2017-05-09,30.1,20.0,24.4,31.3,21.7,26.0,0.5,0.5,0.0,5,17.7,43.9,108,22.83,5.18,1,20,20,2017,5,9,2,0,0,0,1,1,86,0,0,0,1,0,0,0,0,0,0
2022-05-03,32.2,21.9,27.2,36.5,24.7,30.1,0.0,0.0,0.0,0,13.6,33.5,345,25.69,5.88,1,19,19,2022,5,3,2,0,0,0,1,1,96,0,1,0,0,0,0,0,0,0,0
2020-09-07,26.3,21.1,23.6,29.8,24.5,27.1,0.1,0.1,0.0,1,9.7,27.0,110,14.82,2.94,0,37,37,2020,9,7,3,0,0,0,1,3,46,0,0,0,1,0,0,0,0,0,0
2021-05-15,27.6,17.9,22.6,30.9,19.9,24.6,0.1,0.1,0.0,1,16.0,33.1,113,21.03,4.26,5,20,20,2021,5,15,2,1,0,0,0,1,69,0,0,0,1,0,0,0,0,0,0
2022-06-26,31.6,21.8,26.8,34.1,24.5,28.9,0.1,0.1,0.0,1,16.3,38.2,348,24.71,5.95,6,27,27,2022,6,26,2,1,0,0,0,2,55,0,0,0,1,0,0,0,0,0,0
2022-04-13,36.3,18.6,28.3,33.1,16.3,25.9,0.0,0.0,0.0,0,21.1,50.8,169,29.07,7.87,2,16,16,2022,4,13,2,0,0,0,1,1,79,1,0,0,0,0,0,0,0,0,0
2021-03-11,28.3,15.9,21.7,29.8,16.0,22.1,0.0,0.0,0.0,0,12.4,30.2,106,22.56,4.75,3,11,11,2021,3,11,1,0,0,1,1,1,58,1,0,0,0,0,0,0,0,0,0
2019-06-02,32.4,22.1,26.8,35.5,24.9,29.5,0.0,0.0,0.0,0,18.1,47.5,109,26.1,6.07,6,23,23,2019,6,2,2,1,0,0,0,2,49,1,0,0,0,0,0,0,0,0,0
